fecha_venta,nombre_plato,categoria_plato,cantidad_vendida,tipo_venta,precio_unitario,dia_semana,tipo_dia
2024-11-09,Sancocho de Gallina,Sopas,10,mesa,60000,Sábado,sabado
2024-11-09,Sancocho de Gallina,Sopas,11,domicilio,60000,Sábado,sabado
2024-11-09,Frijoles con Pezuña,Sopas,4,mesa,50000,Sábado,sabado
2024-11-09,Frijoles con Pezuña,Sopas,4,domicilio,50000,Sábado,sabado
2024-11-09,Pata,Sopas,3,mesa,27000,Sábado,sabado
2024-11-09,Pata,Sopas,2,domicilio,27000,Sábado,sabado
2024-11-09,Cola de Buey,Sopas,5,mesa,60000,Sábado,sabado
2024-11-09,Cola de Buey,Sopas,9,domicilio,60000,Sábado,sabado
2024-11-09,Cazuela de Mariscos,Sopas,2,mesa,53000,Sábado,sabado
2024-11-09,Cazuela de Mariscos,Sopas,2,domicilio,53000,Sábado,sabado
2024-11-09,Carne Asada (Chatas),Carnes,15,mesa,56000,Sábado,sabado
2024-11-09,Carne Asada (Chatas),Carnes,16,domicilio,56000,Sábado,sabado
2024-11-09,Carne Oreada,Carnes,5,mesa,56000,Sábado,sabado
2024-11-09,Carne Oreada,Carnes,4,domicilio,56000,Sábado,sabado
2024-11-09,Cabro con Pepitoria,Carnes,14,mesa,56000,Sábado,sabado
2024-11-09,Cabro con Pepitoria,Carnes,16,domicilio,56000,Sábado,sabado
2024-11-09,Costillas de Cerdo,Carnes,9,mesa,54000,Sábado,sabado
2024-11-09,Costillas de Cerdo,Carnes,10,domicilio,54000,Sábado,sabado
2024-11-09,Lomo de Cerdo,Carnes,6,mesa,54000,Sábado,sabado
2024-11-09,Lomo de Cerdo,Carnes,6,domicilio,54000,Sábado,sabado
2024-11-09,Sobrebarriga,Carnes,17,mesa,54000,Sábado,sabado
2024-11-09,Sobrebarriga,Carnes,16,domicilio,54000,Sábado,sabado
2024-11-09,Pechuga Asada,Carnes,4,mesa,52000,Sábado,sabado
2024-11-09,Pechuga Asada,Carnes,7,domicilio,52000,Sábado,sabado
2024-11-09,Mojarra 2en1,Pescados,9,mesa,50000,Sábado,sabado
2024-11-09,Mojarra 2en1,Pescados,7,domicilio,50000,Sábado,sabado
2024-11-09,Trucha 2en1,Pescados,2,mesa,50000,Sábado,sabado
2024-11-09,Trucha 2en1,Pescados,2,domicilio,50000,Sábado,sabado
2024-11-09,Tierra Aire Mar,Pescados,1,mesa,90000,Sábado,sabado
2024-11-09,Tierra Aire Mar,Pescados,1,domicilio,90000,Sábado,sabado
2024-11-09,Arroz con Pollo,Arroces,14,mesa,45000,Sábado,sabado
2024-11-09,Arroz con Pollo,Arroces,13,domicilio,45000,Sábado,sabado
2024-11-09,Almuerzo Ejecutivo,Corrientes,48,domicilio,25000,Sábado,sabado
2024-11-10,Lengua en salsa,Sopas,4,mesa,60000,Domingo,domingo
2024-11-10,Lengua en salsa,Sopas,3,domicilio,60000,Domingo,domingo
2024-11-10,Mute,Sopas,41,mesa,30000,Domingo,domingo
2024-11-10,Mute,Sopas,30,domicilio,30000,Domingo,domingo
2024-11-10,Sancocho de Gallina,Sopas,28,mesa,60000,Domingo,domingo
2024-11-10,Sancocho de Gallina,Sopas,17,domicilio,60000,Domingo,domingo
2024-11-10,Pata,Sopas,5,mesa,27000,Domingo,domingo
2024-11-10,Pata,Sopas,4,domicilio,27000,Domingo,domingo
2024-11-10,Cola de Buey,Sopas,10,mesa,60000,Domingo,domingo
2024-11-10,Cola de Buey,Sopas,13,domicilio,60000,Domingo,domingo
2024-11-10,Cazuela de Mariscos,Sopas,4,mesa,53000,Domingo,domingo
2024-11-10,Cazuela de Mariscos,Sopas,3,domicilio,53000,Domingo,domingo
2024-11-10,Carne Asada (Chatas),Carnes,33,mesa,56000,Domingo,domingo
2024-11-10,Carne Asada (Chatas),Carnes,23,domicilio,56000,Domingo,domingo
2024-11-10,Carne Oreada,Carnes,9,mesa,56000,Domingo,domingo
2024-11-10,Carne Oreada,Carnes,9,domicilio,56000,Domingo,domingo
2024-11-10,Cabro con Pepitoria,Carnes,29,mesa,56000,Domingo,domingo
2024-11-10,Cabro con Pepitoria,Carnes,25,domicilio,56000,Domingo,domingo
2024-11-10,Costillas de Cerdo,Carnes,12,mesa,54000,Domingo,domingo
2024-11-10,Costillas de Cerdo,Carnes,21,domicilio,54000,Domingo,domingo
2024-11-10,Lomo de Cerdo,Carnes,11,mesa,54000,Domingo,domingo
2024-11-10,Lomo de Cerdo,Carnes,11,domicilio,54000,Domingo,domingo
2024-11-10,Sobrebarriga,Carnes,33,mesa,54000,Domingo,domingo
2024-11-10,Sobrebarriga,Carnes,29,domicilio,54000,Domingo,domingo
2024-11-10,Pechuga Asada,Carnes,10,mesa,52000,Domingo,domingo
2024-11-10,Pechuga Asada,Carnes,13,domicilio,52000,Domingo,domingo
2024-11-10,Mojarra 2en1,Pescados,18,mesa,50000,Domingo,domingo
2024-11-10,Mojarra 2en1,Pescados,15,domicilio,50000,Domingo,domingo
2024-11-10,Trucha 2en1,Pescados,5,mesa,50000,Domingo,domingo
2024-11-10,Trucha 2en1,Pescados,4,domicilio,50000,Domingo,domingo
2024-11-10,Tierra Aire Mar,Pescados,2,mesa,90000,Domingo,domingo
2024-11-10,Tierra Aire Mar,Pescados,2,domicilio,90000,Domingo,domingo
2024-11-10,Arroz con Pollo,Arroces,24,mesa,45000,Domingo,domingo
2024-11-10,Arroz con Pollo,Arroces,23,domicilio,45000,Domingo,domingo
2024-11-12,Lengua en salsa,Sopas,1,mesa,60000,Martes,entre_semana
2024-11-12,Lengua en salsa,Sopas,1,domicilio,60000,Martes,entre_semana
2024-11-12,Sancocho de Gallina,Sopas,3,mesa,60000,Martes,entre_semana
2024-11-12,Sancocho de Gallina,Sopas,3,domicilio,60000,Martes,entre_semana
2024-11-12,Frijoles con Pezuña,Sopas,3,mesa,50000,Martes,entre_semana
2024-11-12,Frijoles con Pezuña,Sopas,2,domicilio,50000,Martes,entre_semana
2024-11-12,Pata,Sopas,1,mesa,27000,Martes,entre_semana
2024-11-12,Pata,Sopas,1,domicilio,27000,Martes,entre_semana
2024-11-12,Cola de Buey,Sopas,3,mesa,60000,Martes,entre_semana
2024-11-12,Cola de Buey,Sopas,4,domicilio,60000,Martes,entre_semana
2024-11-12,Cazuela de Mariscos,Sopas,1,mesa,53000,Martes,entre_semana
2024-11-12,Cazuela de Mariscos,Sopas,1,domicilio,53000,Martes,entre_semana
2024-11-12,Carne Asada (Chatas),Carnes,10,mesa,56000,Martes,entre_semana
2024-11-12,Carne Asada (Chatas),Carnes,7,domicilio,56000,Martes,entre_semana
2024-11-12,Carne Oreada,Carnes,2,mesa,56000,Martes,entre_semana
2024-11-12,Carne Oreada,Carnes,3,domicilio,56000,Martes,entre_semana
2024-11-12,Cabro con Pepitoria,Carnes,9,mesa,56000,Martes,entre_semana
2024-11-12,Cabro con Pepitoria,Carnes,9,domicilio,56000,Martes,entre_semana
2024-11-12,Costillas de Cerdo,Carnes,5,mesa,54000,Martes,entre_semana
2024-11-12,Costillas de Cerdo,Carnes,6,domicilio,54000,Martes,entre_semana
2024-11-12,Lomo de Cerdo,Carnes,4,mesa,54000,Martes,entre_semana
2024-11-12,Lomo de Cerdo,Carnes,4,domicilio,54000,Martes,entre_semana
2024-11-12,Sobrebarriga,Carnes,10,mesa,54000,Martes,entre_semana
2024-11-12,Sobrebarriga,Carnes,9,domicilio,54000,Martes,entre_semana
2024-11-12,Pechuga Asada,Carnes,2,mesa,52000,Martes,entre_semana
2024-11-12,Pechuga Asada,Carnes,4,domicilio,52000,Martes,entre_semana
2024-11-12,Mojarra 2en1,Pescados,4,mesa,50000,Martes,entre_semana
2024-11-12,Mojarra 2en1,Pescados,5,domicilio,50000,Martes,entre_semana
2024-11-12,Trucha 2en1,Pescados,1,mesa,50000,Martes,entre_semana
2024-11-12,Trucha 2en1,Pescados,1,domicilio,50000,Martes,entre_semana
2024-11-12,Tierra Aire Mar,Pescados,1,domicilio,90000,Martes,entre_semana
2024-11-12,Arroz con Pollo,Arroces,7,mesa,45000,Martes,entre_semana
2024-11-12,Arroz con Pollo,Arroces,9,domicilio,45000,Martes,entre_semana
2024-11-12,Almuerzo Ejecutivo,Corrientes,38,mesa,25000,Martes,entre_semana
2024-11-12,Almuerzo Ejecutivo,Corrientes,49,domicilio,25000,Martes,entre_semana
2024-11-13,Lengua en salsa,Sopas,1,mesa,60000,Miércoles,entre_semana
2024-11-13,Lengua en salsa,Sopas,1,domicilio,60000,Miércoles,entre_semana
2024-11-13,Sancocho de Gallina,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-11-13,Sancocho de Gallina,Sopas,3,domicilio,60000,Miércoles,entre_semana
2024-11-13,Frijoles con Pezuña,Sopas,3,mesa,50000,Miércoles,entre_semana
2024-11-13,Frijoles con Pezuña,Sopas,2,domicilio,50000,Miércoles,entre_semana
2024-11-13,Pata,Sopas,1,mesa,27000,Miércoles,entre_semana
2024-11-13,Pata,Sopas,1,domicilio,27000,Miércoles,entre_semana
2024-11-13,Cola de Buey,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-11-13,Cola de Buey,Sopas,4,domicilio,60000,Miércoles,entre_semana
2024-11-13,Cazuela de Mariscos,Sopas,1,mesa,53000,Miércoles,entre_semana
2024-11-13,Cazuela de Mariscos,Sopas,1,domicilio,53000,Miércoles,entre_semana
2024-11-13,Carne Asada (Chatas),Carnes,7,mesa,56000,Miércoles,entre_semana
2024-11-13,Carne Asada (Chatas),Carnes,8,domicilio,56000,Miércoles,entre_semana
2024-11-13,Carne Oreada,Carnes,3,mesa,56000,Miércoles,entre_semana
2024-11-13,Carne Oreada,Carnes,4,domicilio,56000,Miércoles,entre_semana
2024-11-13,Cabro con Pepitoria,Carnes,8,mesa,56000,Miércoles,entre_semana
2024-11-13,Cabro con Pepitoria,Carnes,9,domicilio,56000,Miércoles,entre_semana
2024-11-13,Costillas de Cerdo,Carnes,6,mesa,54000,Miércoles,entre_semana
2024-11-13,Costillas de Cerdo,Carnes,5,domicilio,54000,Miércoles,entre_semana
2024-11-13,Lomo de Cerdo,Carnes,4,mesa,54000,Miércoles,entre_semana
2024-11-13,Lomo de Cerdo,Carnes,3,domicilio,54000,Miércoles,entre_semana
2024-11-13,Sobrebarriga,Carnes,12,mesa,54000,Miércoles,entre_semana
2024-11-13,Sobrebarriga,Carnes,12,domicilio,54000,Miércoles,entre_semana
2024-11-13,Pechuga Asada,Carnes,2,mesa,52000,Miércoles,entre_semana
2024-11-13,Pechuga Asada,Carnes,5,domicilio,52000,Miércoles,entre_semana
2024-11-13,Mojarra 2en1,Pescados,4,mesa,50000,Miércoles,entre_semana
2024-11-13,Mojarra 2en1,Pescados,3,domicilio,50000,Miércoles,entre_semana
2024-11-13,Trucha 2en1,Pescados,1,mesa,50000,Miércoles,entre_semana
2024-11-13,Trucha 2en1,Pescados,1,domicilio,50000,Miércoles,entre_semana
2024-11-13,Tierra Aire Mar,Pescados,1,domicilio,90000,Miércoles,entre_semana
2024-11-13,Arroz con Pollo,Arroces,8,mesa,45000,Miércoles,entre_semana
2024-11-13,Arroz con Pollo,Arroces,9,domicilio,45000,Miércoles,entre_semana
2024-11-13,Almuerzo Ejecutivo,Corrientes,50,mesa,25000,Miércoles,entre_semana
2024-11-13,Almuerzo Ejecutivo,Corrientes,45,domicilio,25000,Miércoles,entre_semana
2024-11-14,Lengua en salsa,Sopas,1,mesa,60000,Jueves,entre_semana
2024-11-14,Lengua en salsa,Sopas,1,domicilio,60000,Jueves,entre_semana
2024-11-14,Sancocho de Gallina,Sopas,3,mesa,60000,Jueves,entre_semana
2024-11-14,Sancocho de Gallina,Sopas,3,domicilio,60000,Jueves,entre_semana
2024-11-14,Frijoles con Pezuña,Sopas,3,mesa,50000,Jueves,entre_semana
2024-11-14,Frijoles con Pezuña,Sopas,2,domicilio,50000,Jueves,entre_semana
2024-11-14,Pata,Sopas,1,mesa,27000,Jueves,entre_semana
2024-11-14,Pata,Sopas,1,domicilio,27000,Jueves,entre_semana
2024-11-14,Cola de Buey,Sopas,3,mesa,60000,Jueves,entre_semana
2024-11-14,Cola de Buey,Sopas,4,domicilio,60000,Jueves,entre_semana
2024-11-14,Cazuela de Mariscos,Sopas,1,mesa,53000,Jueves,entre_semana
2024-11-14,Cazuela de Mariscos,Sopas,1,domicilio,53000,Jueves,entre_semana
2024-11-14,Carne Asada (Chatas),Carnes,8,mesa,56000,Jueves,entre_semana
2024-11-14,Carne Asada (Chatas),Carnes,9,domicilio,56000,Jueves,entre_semana
2024-11-14,Carne Oreada,Carnes,3,mesa,56000,Jueves,entre_semana
2024-11-14,Carne Oreada,Carnes,4,domicilio,56000,Jueves,entre_semana
2024-11-14,Cabro con Pepitoria,Carnes,10,mesa,56000,Jueves,entre_semana
2024-11-14,Cabro con Pepitoria,Carnes,10,domicilio,56000,Jueves,entre_semana
2024-11-14,Costillas de Cerdo,Carnes,5,mesa,54000,Jueves,entre_semana
2024-11-14,Costillas de Cerdo,Carnes,7,domicilio,54000,Jueves,entre_semana
2024-11-14,Lomo de Cerdo,Carnes,4,mesa,54000,Jueves,entre_semana
2024-11-14,Lomo de Cerdo,Carnes,4,domicilio,54000,Jueves,entre_semana
2024-11-14,Sobrebarriga,Carnes,11,mesa,54000,Jueves,entre_semana
2024-11-14,Sobrebarriga,Carnes,11,domicilio,54000,Jueves,entre_semana
2024-11-14,Pechuga Asada,Carnes,2,mesa,52000,Jueves,entre_semana
2024-11-14,Pechuga Asada,Carnes,3,domicilio,52000,Jueves,entre_semana
2024-11-14,Mojarra 2en1,Pescados,4,mesa,50000,Jueves,entre_semana
2024-11-14,Mojarra 2en1,Pescados,4,domicilio,50000,Jueves,entre_semana
2024-11-14,Trucha 2en1,Pescados,1,mesa,50000,Jueves,entre_semana
2024-11-14,Trucha 2en1,Pescados,1,domicilio,50000,Jueves,entre_semana
2024-11-14,Tierra Aire Mar,Pescados,1,domicilio,90000,Jueves,entre_semana
2024-11-14,Arroz con Pollo,Arroces,7,mesa,45000,Jueves,entre_semana
2024-11-14,Arroz con Pollo,Arroces,8,domicilio,45000,Jueves,entre_semana
2024-11-14,Almuerzo Ejecutivo,Corrientes,52,mesa,25000,Jueves,entre_semana
2024-11-14,Almuerzo Ejecutivo,Corrientes,38,domicilio,25000,Jueves,entre_semana
2024-11-15,Lengua en salsa,Sopas,1,mesa,60000,Viernes,entre_semana
2024-11-15,Lengua en salsa,Sopas,1,domicilio,60000,Viernes,entre_semana
2024-11-15,Sancocho de Gallina,Sopas,2,mesa,60000,Viernes,entre_semana
2024-11-15,Sancocho de Gallina,Sopas,3,domicilio,60000,Viernes,entre_semana
2024-11-15,Frijoles con Pezuña,Sopas,3,mesa,50000,Viernes,entre_semana
2024-11-15,Frijoles con Pezuña,Sopas,2,domicilio,50000,Viernes,entre_semana
2024-11-15,Pata,Sopas,1,mesa,27000,Viernes,entre_semana
2024-11-15,Pata,Sopas,1,domicilio,27000,Viernes,entre_semana
2024-11-15,Cola de Buey,Sopas,3,mesa,60000,Viernes,entre_semana
2024-11-15,Cola de Buey,Sopas,4,domicilio,60000,Viernes,entre_semana
2024-11-15,Cazuela de Mariscos,Sopas,1,mesa,53000,Viernes,entre_semana
2024-11-15,Cazuela de Mariscos,Sopas,1,domicilio,53000,Viernes,entre_semana
2024-11-15,Carne Asada (Chatas),Carnes,10,mesa,56000,Viernes,entre_semana
2024-11-15,Carne Asada (Chatas),Carnes,7,domicilio,56000,Viernes,entre_semana
2024-11-15,Carne Oreada,Carnes,3,mesa,56000,Viernes,entre_semana
2024-11-15,Carne Oreada,Carnes,3,domicilio,56000,Viernes,entre_semana
2024-11-15,Cabro con Pepitoria,Carnes,10,mesa,56000,Viernes,entre_semana
2024-11-15,Cabro con Pepitoria,Carnes,8,domicilio,56000,Viernes,entre_semana
2024-11-15,Costillas de Cerdo,Carnes,5,mesa,54000,Viernes,entre_semana
2024-11-15,Costillas de Cerdo,Carnes,5,domicilio,54000,Viernes,entre_semana
2024-11-15,Lomo de Cerdo,Carnes,3,mesa,54000,Viernes,entre_semana
2024-11-15,Lomo de Cerdo,Carnes,3,domicilio,54000,Viernes,entre_semana
2024-11-15,Sobrebarriga,Carnes,9,mesa,54000,Viernes,entre_semana
2024-11-15,Sobrebarriga,Carnes,9,domicilio,54000,Viernes,entre_semana
2024-11-15,Pechuga Asada,Carnes,2,mesa,52000,Viernes,entre_semana
2024-11-15,Pechuga Asada,Carnes,4,domicilio,52000,Viernes,entre_semana
2024-11-15,Mojarra 2en1,Pescados,4,mesa,50000,Viernes,entre_semana
2024-11-15,Mojarra 2en1,Pescados,3,domicilio,50000,Viernes,entre_semana
2024-11-15,Trucha 2en1,Pescados,1,mesa,50000,Viernes,entre_semana
2024-11-15,Trucha 2en1,Pescados,1,domicilio,50000,Viernes,entre_semana
2024-11-15,Tierra Aire Mar,Pescados,1,domicilio,90000,Viernes,entre_semana
2024-11-15,Arroz con Pollo,Arroces,8,mesa,45000,Viernes,entre_semana
2024-11-15,Arroz con Pollo,Arroces,7,domicilio,45000,Viernes,entre_semana
2024-11-15,Almuerzo Ejecutivo,Corrientes,43,mesa,25000,Viernes,entre_semana
2024-11-15,Almuerzo Ejecutivo,Corrientes,42,domicilio,25000,Viernes,entre_semana
2024-11-16,Lengua en salsa,Sopas,2,mesa,60000,Sábado,sabado
2024-11-16,Lengua en salsa,Sopas,2,domicilio,60000,Sábado,sabado
2024-11-16,Mute,Sopas,15,mesa,30000,Sábado,sabado
2024-11-16,Mute,Sopas,12,domicilio,30000,Sábado,sabado
2024-11-16,Sancocho de Gallina,Sopas,13,mesa,60000,Sábado,sabado
2024-11-16,Sancocho de Gallina,Sopas,10,domicilio,60000,Sábado,sabado
2024-11-16,Frijoles con Pezuña,Sopas,4,mesa,50000,Sábado,sabado
2024-11-16,Frijoles con Pezuña,Sopas,4,domicilio,50000,Sábado,sabado
2024-11-16,Pata,Sopas,3,mesa,27000,Sábado,sabado
2024-11-16,Pata,Sopas,2,domicilio,27000,Sábado,sabado
2024-11-16,Cola de Buey,Sopas,4,mesa,60000,Sábado,sabado
2024-11-16,Cola de Buey,Sopas,8,domicilio,60000,Sábado,sabado
2024-11-16,Cazuela de Mariscos,Sopas,2,mesa,53000,Sábado,sabado
2024-11-16,Cazuela de Mariscos,Sopas,2,domicilio,53000,Sábado,sabado
2024-11-16,Carne Asada (Chatas),Carnes,13,mesa,56000,Sábado,sabado
2024-11-16,Carne Asada (Chatas),Carnes,13,domicilio,56000,Sábado,sabado
2024-11-16,Carne Oreada,Carnes,7,mesa,56000,Sábado,sabado
2024-11-16,Carne Oreada,Carnes,4,domicilio,56000,Sábado,sabado
2024-11-16,Cabro con Pepitoria,Carnes,17,mesa,56000,Sábado,sabado
2024-11-16,Cabro con Pepitoria,Carnes,15,domicilio,56000,Sábado,sabado
2024-11-16,Costillas de Cerdo,Carnes,7,mesa,54000,Sábado,sabado
2024-11-16,Costillas de Cerdo,Carnes,10,domicilio,54000,Sábado,sabado
2024-11-16,Lomo de Cerdo,Carnes,8,mesa,54000,Sábado,sabado
2024-11-16,Lomo de Cerdo,Carnes,6,domicilio,54000,Sábado,sabado
2024-11-16,Sobrebarriga,Carnes,14,mesa,54000,Sábado,sabado
2024-11-16,Sobrebarriga,Carnes,13,domicilio,54000,Sábado,sabado
2024-11-16,Pechuga Asada,Carnes,4,mesa,52000,Sábado,sabado
2024-11-16,Pechuga Asada,Carnes,5,domicilio,52000,Sábado,sabado
2024-11-16,Mojarra 2en1,Pescados,9,mesa,50000,Sábado,sabado
2024-11-16,Mojarra 2en1,Pescados,7,domicilio,50000,Sábado,sabado
2024-11-16,Trucha 2en1,Pescados,2,mesa,50000,Sábado,sabado
2024-11-16,Trucha 2en1,Pescados,2,domicilio,50000,Sábado,sabado
2024-11-16,Tierra Aire Mar,Pescados,1,mesa,90000,Sábado,sabado
2024-11-16,Tierra Aire Mar,Pescados,1,domicilio,90000,Sábado,sabado
2024-11-16,Arroz con Pollo,Arroces,15,mesa,45000,Sábado,sabado
2024-11-16,Arroz con Pollo,Arroces,12,domicilio,45000,Sábado,sabado
2024-11-16,Almuerzo Ejecutivo,Corrientes,39,domicilio,25000,Sábado,sabado
2024-11-17,Lengua en salsa,Sopas,5,mesa,60000,Domingo,domingo
2024-11-17,Lengua en salsa,Sopas,3,domicilio,60000,Domingo,domingo
2024-11-17,Mute,Sopas,48,mesa,30000,Domingo,domingo
2024-11-17,Mute,Sopas,24,domicilio,30000,Domingo,domingo
2024-11-17,Sancocho de Gallina,Sopas,29,mesa,60000,Domingo,domingo
2024-11-17,Sancocho de Gallina,Sopas,20,domicilio,60000,Domingo,domingo
2024-11-17,Pata,Sopas,6,mesa,27000,Domingo,domingo
2024-11-17,Pata,Sopas,5,domicilio,27000,Domingo,domingo
2024-11-17,Cola de Buey,Sopas,10,mesa,60000,Domingo,domingo
2024-11-17,Cola de Buey,Sopas,14,domicilio,60000,Domingo,domingo
2024-11-17,Cazuela de Mariscos,Sopas,4,mesa,53000,Domingo,domingo
2024-11-17,Cazuela de Mariscos,Sopas,3,domicilio,53000,Domingo,domingo
2024-11-17,Carne Asada (Chatas),Carnes,28,mesa,56000,Domingo,domingo
2024-11-17,Carne Asada (Chatas),Carnes,22,domicilio,56000,Domingo,domingo
2024-11-17,Carne Oreada,Carnes,12,mesa,56000,Domingo,domingo
2024-11-17,Carne Oreada,Carnes,9,domicilio,56000,Domingo,domingo
2024-11-17,Cabro con Pepitoria,Carnes,26,mesa,56000,Domingo,domingo
2024-11-17,Cabro con Pepitoria,Carnes,26,domicilio,56000,Domingo,domingo
2024-11-17,Costillas de Cerdo,Carnes,13,mesa,54000,Domingo,domingo
2024-11-17,Costillas de Cerdo,Carnes,17,domicilio,54000,Domingo,domingo
2024-11-17,Lomo de Cerdo,Carnes,13,mesa,54000,Domingo,domingo
2024-11-17,Lomo de Cerdo,Carnes,11,domicilio,54000,Domingo,domingo
2024-11-17,Sobrebarriga,Carnes,29,mesa,54000,Domingo,domingo
2024-11-17,Sobrebarriga,Carnes,31,domicilio,54000,Domingo,domingo
2024-11-17,Pechuga Asada,Carnes,9,mesa,52000,Domingo,domingo
2024-11-17,Pechuga Asada,Carnes,11,domicilio,52000,Domingo,domingo
2024-11-17,Mojarra 2en1,Pescados,16,mesa,50000,Domingo,domingo
2024-11-17,Mojarra 2en1,Pescados,14,domicilio,50000,Domingo,domingo
2024-11-17,Trucha 2en1,Pescados,4,mesa,50000,Domingo,domingo
2024-11-17,Trucha 2en1,Pescados,4,domicilio,50000,Domingo,domingo
2024-11-17,Tierra Aire Mar,Pescados,2,mesa,90000,Domingo,domingo
2024-11-17,Tierra Aire Mar,Pescados,2,domicilio,90000,Domingo,domingo
2024-11-17,Arroz con Pollo,Arroces,30,mesa,45000,Domingo,domingo
2024-11-17,Arroz con Pollo,Arroces,23,domicilio,45000,Domingo,domingo
2024-11-19,Lengua en salsa,Sopas,1,mesa,60000,Martes,entre_semana
2024-11-19,Lengua en salsa,Sopas,1,domicilio,60000,Martes,entre_semana
2024-11-19,Sancocho de Gallina,Sopas,2,mesa,60000,Martes,entre_semana
2024-11-19,Sancocho de Gallina,Sopas,3,domicilio,60000,Martes,entre_semana
2024-11-19,Frijoles con Pezuña,Sopas,3,mesa,50000,Martes,entre_semana
2024-11-19,Frijoles con Pezuña,Sopas,2,domicilio,50000,Martes,entre_semana
2024-11-19,Pata,Sopas,1,mesa,27000,Martes,entre_semana
2024-11-19,Pata,Sopas,1,domicilio,27000,Martes,entre_semana
2024-11-19,Cola de Buey,Sopas,3,mesa,60000,Martes,entre_semana
2024-11-19,Cola de Buey,Sopas,4,domicilio,60000,Martes,entre_semana
2024-11-19,Cazuela de Mariscos,Sopas,1,mesa,53000,Martes,entre_semana
2024-11-19,Cazuela de Mariscos,Sopas,1,domicilio,53000,Martes,entre_semana
2024-11-19,Carne Asada (Chatas),Carnes,10,mesa,56000,Martes,entre_semana
2024-11-19,Carne Asada (Chatas),Carnes,9,domicilio,56000,Martes,entre_semana
2024-11-19,Carne Oreada,Carnes,3,mesa,56000,Martes,entre_semana
2024-11-19,Carne Oreada,Carnes,3,domicilio,56000,Martes,entre_semana
2024-11-19,Cabro con Pepitoria,Carnes,7,mesa,56000,Martes,entre_semana
2024-11-19,Cabro con Pepitoria,Carnes,7,domicilio,56000,Martes,entre_semana
2024-11-19,Costillas de Cerdo,Carnes,6,mesa,54000,Martes,entre_semana
2024-11-19,Costillas de Cerdo,Carnes,6,domicilio,54000,Martes,entre_semana
2024-11-19,Lomo de Cerdo,Carnes,4,mesa,54000,Martes,entre_semana
2024-11-19,Lomo de Cerdo,Carnes,4,domicilio,54000,Martes,entre_semana
2024-11-19,Sobrebarriga,Carnes,11,mesa,54000,Martes,entre_semana
2024-11-19,Sobrebarriga,Carnes,11,domicilio,54000,Martes,entre_semana
2024-11-19,Pechuga Asada,Carnes,2,mesa,52000,Martes,entre_semana
2024-11-19,Pechuga Asada,Carnes,3,domicilio,52000,Martes,entre_semana
2024-11-19,Mojarra 2en1,Pescados,4,mesa,50000,Martes,entre_semana
2024-11-19,Mojarra 2en1,Pescados,4,domicilio,50000,Martes,entre_semana
2024-11-19,Trucha 2en1,Pescados,1,mesa,50000,Martes,entre_semana
2024-11-19,Trucha 2en1,Pescados,1,domicilio,50000,Martes,entre_semana
2024-11-19,Tierra Aire Mar,Pescados,1,domicilio,90000,Martes,entre_semana
2024-11-19,Arroz con Pollo,Arroces,7,mesa,45000,Martes,entre_semana
2024-11-19,Arroz con Pollo,Arroces,6,domicilio,45000,Martes,entre_semana
2024-11-19,Almuerzo Ejecutivo,Corrientes,41,mesa,25000,Martes,entre_semana
2024-11-19,Almuerzo Ejecutivo,Corrientes,53,domicilio,25000,Martes,entre_semana
2024-11-20,Lengua en salsa,Sopas,1,mesa,60000,Miércoles,entre_semana
2024-11-20,Lengua en salsa,Sopas,1,domicilio,60000,Miércoles,entre_semana
2024-11-20,Sancocho de Gallina,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-11-20,Sancocho de Gallina,Sopas,3,domicilio,60000,Miércoles,entre_semana
2024-11-20,Frijoles con Pezuña,Sopas,3,mesa,50000,Miércoles,entre_semana
2024-11-20,Frijoles con Pezuña,Sopas,2,domicilio,50000,Miércoles,entre_semana
2024-11-20,Pata,Sopas,1,mesa,27000,Miércoles,entre_semana
2024-11-20,Pata,Sopas,1,domicilio,27000,Miércoles,entre_semana
2024-11-20,Cola de Buey,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-11-20,Cola de Buey,Sopas,5,domicilio,60000,Miércoles,entre_semana
2024-11-20,Cazuela de Mariscos,Sopas,1,mesa,53000,Miércoles,entre_semana
2024-11-20,Cazuela de Mariscos,Sopas,1,domicilio,53000,Miércoles,entre_semana
2024-11-20,Carne Asada (Chatas),Carnes,8,mesa,56000,Miércoles,entre_semana
2024-11-20,Carne Asada (Chatas),Carnes,10,domicilio,56000,Miércoles,entre_semana
2024-11-20,Carne Oreada,Carnes,3,mesa,56000,Miércoles,entre_semana
2024-11-20,Carne Oreada,Carnes,3,domicilio,56000,Miércoles,entre_semana
2024-11-20,Cabro con Pepitoria,Carnes,9,mesa,56000,Miércoles,entre_semana
2024-11-20,Cabro con Pepitoria,Carnes,9,domicilio,56000,Miércoles,entre_semana
2024-11-20,Costillas de Cerdo,Carnes,5,mesa,54000,Miércoles,entre_semana
2024-11-20,Costillas de Cerdo,Carnes,6,domicilio,54000,Miércoles,entre_semana
2024-11-20,Lomo de Cerdo,Carnes,4,mesa,54000,Miércoles,entre_semana
2024-11-20,Lomo de Cerdo,Carnes,4,domicilio,54000,Miércoles,entre_semana
